vehicle_id,station_id,lat,lon,battery,is_available
KICK_00263,VS_0037,37.49430384141463,127.02903096681413,78.07477735113659,True
KICK_00264,VS_0037,37.49429834544888,127.02910444592713,94.92459334019384,True
KICK_00265,VS_0037,37.494485634987804,127.02897504012508,80.58522256312631,True
KICK_00266,VS_0037,37.49421743494475,127.02899666562722,71.21845018004345,True
KICK_00267,VS_0037,37.49432656554517,127.02927719090924,35.95108929422824,True
KICK_00268,VS_0038,37.50225979113912,127.02424117258616,58.70593765560449,True
KICK_00269,VS_0038,37.50259371104933,127.02413818962958,45.95859087754928,True
KICK_00270,VS_0038,37.50297226186343,127.02434394584866,42.94070196263012,True
KICK_00271,VS_0038,37.50279890385446,127.0242483983796,51.26638792742729,True
KICK_00272,VS_0038,37.50230006245752,127.0238845361162,73.65481250644643,True
KICK_00273,VS_0039,37.5060703628353,127.02457155402632,65.89420362804405,True
KICK_00274,VS_0039,37.50590354930512,127.02426932178527,52.057281312859104,True
KICK_00275,VS_0039,37.50611115703471,127.02400894921352,53.31733291823903,True
KICK_00276,VS_0039,37.50646254518763,127.02458285867284,51.04978083998684,True
KICK_00277,VS_0039,37.506415893938964,127.02403046638707,54.25833788622657,True
KICK_00278,VS_0040,37.506408119093784,127.0341302542106,31.611582774375538,True
KICK_00279,VS_0040,37.506038540179674,127.03459214181653,41.88158991122445,True
KICK_00280,VS_0040,37.50640350046007,127.0342491673444,51.15452013666324,True
KICK_00281,VS_0040,37.5065216054163,127.03438844758938,92.25453074791002,True
KICK_00282,VS_0040,37.506455511952964,127.034102460343,48.32248484712068,True
KICK_00283,VS_0041,37.48453996351999,127.01711507575617,75.24143967629786,True
KICK_00284,VS_0041,37.48496743647762,127.01705339751902,71.14759358792973,True
KICK_00285,VS_0041,37.48506974532986,127.01734132577785,77.48146319034365,True
KICK_00286,VS_0041,37.48480093267421,127.01689192408755,33.848612224532864,True
KICK_00287,VS_0041,37.484564720682215,127.01748167383184,60.078145598740846,True
KICK_00288,VS_0042,37.46966270751271,127.03909281977403,57.930696799595374,True
KICK_00289,VS_0042,37.469064616791826,127.03908042560333,56.400910994262034,True
KICK_00290,VS_0042,37.46939363037041,127.03879917099763,72.75282620444712,True
KICK_00291,VS_0042,37.46906980143538,127.03834782438601,74.08363498698729,True
KICK_00292,VS_0042,37.469363766740514,127.03893985521066,57.18793144712657,True
KICK_00293,VS_0043,37.51154932246933,127.08589672360907,75.93917688830169,True
KICK_00294,VS_0043,37.511394738039016,127.08571181336413,50.045773998009565,True
KICK_00295,VS_0043,37.51200822504987,127.08561066721983,86.69019910661186,True
KICK_00296,VS_0043,37.511313861147535,127.08520188782025,35.86937718498878,True
KICK_00297,VS_0043,37.51173098774664,127.08543864244008,74.38945531141535,True
KICK_00298,VS_0044,37.50765743470945,127.03325452948052,41.18513677298223,True
KICK_00299,VS_0044,37.50764350902477,127.0332603567935,86.59965771561133,True
KICK_00300,VS_0044,37.50730076779551,127.03295769004349,99.22969637320668,True
